term,gene
Enterocyte_Haber_2017,Cebpg
Enterocyte_Haber_2017,Slc39a5
Enterocyte_Haber_2017,Chmp6
Enterocyte_Haber_2017,Glmp
Enterocyte_Haber_2017,Rab6a
Enterocyte_Haber_2017,Cyp4v3
Enterocyte_Haber_2017,Sra1
Enterocyte_Haber_2017,Litaf
Enterocyte_Haber_2017,Sat1
Enterocyte_Haber_2017,Adipor1
Enterocyte_Haber_2017,Aqp11
Enterocyte_Haber_2017,Larp1b
Enterocyte_Haber_2017,Fam96b
Enterocyte_Haber_2017,Tob1
Enterocyte_Haber_2017,Dctn2
Enterocyte_Haber_2017,Eif1ad
Enterocyte_Haber_2017,Atp6v0e
Enterocyte_Haber_2017,Klf3
Enterocyte_Haber_2017,Galm
Enterocyte_Haber_2017,Lamtor4
Enterocyte_Haber_2017,Mmadhc
Enterocyte_Haber_2017,BC004004
Enterocyte_Haber_2017,Faah
Enterocyte_Haber_2017,Tmem86b
Enterocyte_Haber_2017,Tmem33
Enterocyte_Haber_2017,Casp1
Enterocyte_Haber_2017,Zbtb7a
Enterocyte_Haber_2017,Sucla2
Enterocyte_Haber_2017,Ap2s1
Enterocyte_Haber_2017,Cr1l
Enterocyte_Haber_2017,Cstb
Enterocyte_Haber_2017,Fahd1
Enterocyte_Haber_2017,Myo1d
Enterocyte_Haber_2017,Copz1
Enterocyte_Haber_2017,Cfl1
Enterocyte_Haber_2017,Zfand6
Enterocyte_Haber_2017,Atp6v1e1
Enterocyte_Haber_2017,Taf10
Enterocyte_Haber_2017,Lsm1
Enterocyte_Haber_2017,Cmbl
Enterocyte_Haber_2017,Zzef1
Enterocyte_Haber_2017,Ssu72
Enterocyte_Haber_2017,Wdr1
Enterocyte_Haber_2017,Bbip1
Enterocyte_Haber_2017,Abhd17a
Enterocyte_Haber_2017,Pnrc1
Enterocyte_Haber_2017,Commd4
Enterocyte_Haber_2017,Slc25a5
Enterocyte_Haber_2017,Ubl5
Enterocyte_Haber_2017,Alpi
Enterocyte_Haber_2017,Reep6
Enterocyte_Haber_2017,Serf2
Enterocyte_Haber_2017,Lad1
Enterocyte_Haber_2017,Scamp2
Enterocyte_Haber_2017,Capza2
Enterocyte_Haber_2017,Hexa
Enterocyte_Haber_2017,Dgat1
Enterocyte_Haber_2017,Hkdc1
Enterocyte_Haber_2017,Slc35b1
Enterocyte_Haber_2017,Wbp2
Enterocyte_Haber_2017,Hagh
Enterocyte_Haber_2017,Slc25a3
Enterocyte_Haber_2017,St14
Enterocyte_Haber_2017,Rtn3
Enterocyte_Haber_2017,Spink1
Enterocyte_Haber_2017,Hnrnpul2
Enterocyte_Haber_2017,Epb41l3
Enterocyte_Haber_2017,Bspry
Enterocyte_Haber_2017,Soat2
Enterocyte_Haber_2017,Acadl
Enterocyte_Haber_2017,Guca2b
Enterocyte_Haber_2017,Ahcyl2
Enterocyte_Haber_2017,Mgat4c
Enterocyte_Haber_2017,Ifi35
Enterocyte_Haber_2017,Calml4
Enterocyte_Haber_2017,Saraf
Enterocyte_Haber_2017,Aamdc
Enterocyte_Haber_2017,Lmna
Enterocyte_Haber_2017,Dhrs11
Enterocyte_Haber_2017,Lta4h
Enterocyte_Haber_2017,Rbm42
Enterocyte_Haber_2017,Acot8
Enterocyte_Haber_2017,Sema4g
Enterocyte_Haber_2017,Qars
Enterocyte_Haber_2017,Pbld2
Enterocyte_Haber_2017,Phyh
Enterocyte_Haber_2017,Fkbp8
Enterocyte_Haber_2017,Mea1
Enterocyte_Haber_2017,Vdac2
Enterocyte_Haber_2017,Ak3
Enterocyte_Haber_2017,Sec31a
Enterocyte_Haber_2017,Sys1
Enterocyte_Haber_2017,Tspan15
Enterocyte_Haber_2017,Tfg
Enterocyte_Haber_2017,Pvrl2
Enterocyte_Haber_2017,Bcap31
Enterocyte_Haber_2017,Alkbh7
Enterocyte_Haber_2017,Nat8
Enterocyte_Haber_2017,Ggt1
Enterocyte_Haber_2017,Mrps21
Enterocyte_Haber_2017,Casp7
Enterocyte_Haber_2017,Ang
Enterocyte_Haber_2017,Csnk2b
Enterocyte_Haber_2017,Smim20
Enterocyte_Haber_2017,Mvb12a
Enterocyte_Haber_2017,Trim2
Enterocyte_Haber_2017,Ifngr1
Enterocyte_Haber_2017,Abcd3
Enterocyte_Haber_2017,Ogdh
Enterocyte_Haber_2017,Higd2a
Enterocyte_Haber_2017,Fuom
Enterocyte_Haber_2017,Zfp706
Enterocyte_Haber_2017,Tm6sf2
Enterocyte_Haber_2017,Mogat2
Enterocyte_Haber_2017,Slc25a15
Enterocyte_Haber_2017,Cpt2
Enterocyte_Haber_2017,Ubl4a
Enterocyte_Haber_2017,Ube2k
Enterocyte_Haber_2017,Abcg8
Enterocyte_Haber_2017,Slc5a11
Enterocyte_Haber_2017,H2-D1
Enterocyte_Haber_2017,Slc7a8
Enterocyte_Haber_2017,Dbi
Enterocyte_Haber_2017,Znhit1
Enterocyte_Haber_2017,Ost4
Enterocyte_Haber_2017,Tceb1
Enterocyte_Haber_2017,Uba1
Enterocyte_Haber_2017,Spint2
Enterocyte_Haber_2017,Gm42418
Enterocyte_Haber_2017,Kxd1
Enterocyte_Haber_2017,Hras
Enterocyte_Haber_2017,Acadm
Enterocyte_Haber_2017,Txndc9
Enterocyte_Haber_2017,Emc7
Enterocyte_Haber_2017,Tmbim1
Enterocyte_Haber_2017,Ugt2b34
Enterocyte_Haber_2017,1810037I17Rik
Enterocyte_Haber_2017,Acads
Enterocyte_Haber_2017,Rhoa
Enterocyte_Haber_2017,Cdc42
Enterocyte_Haber_2017,Naprt
Enterocyte_Haber_2017,Tmco1
Enterocyte_Haber_2017,App
Enterocyte_Haber_2017,Fabp2
Enterocyte_Haber_2017,Adipor2
Enterocyte_Haber_2017,Immp1l
Enterocyte_Haber_2017,Ccs
Enterocyte_Haber_2017,Yipf4
Enterocyte_Haber_2017,Rps6ka1
Enterocyte_Haber_2017,Bst1
Enterocyte_Haber_2017,Commd3
Enterocyte_Haber_2017,Acadvl
Enterocyte_Haber_2017,Actr3
Enterocyte_Haber_2017,Mpdu1
Enterocyte_Haber_2017,Myl6
Enterocyte_Haber_2017,Rrbp1
Enterocyte_Haber_2017,Ufm1
Enterocyte_Haber_2017,Yipf3
Enterocyte_Haber_2017,Sumo1
Enterocyte_Haber_2017,Fdps
Enterocyte_Haber_2017,Rhoc
Enterocyte_Haber_2017,Adk
Enterocyte_Haber_2017,Nr2f6
Enterocyte_Haber_2017,0610007P14Rik
Enterocyte_Haber_2017,Tceb2
Enterocyte_Haber_2017,Dnajc7
Enterocyte_Haber_2017,Napa
Enterocyte_Haber_2017,Mapre1
Enterocyte_Haber_2017,Ppap2c
Enterocyte_Haber_2017,Gtf3c6
Enterocyte_Haber_2017,Fmo5
Enterocyte_Haber_2017,Ebp
Enterocyte_Haber_2017,Sfxn1
Enterocyte_Haber_2017,Sephs2
Enterocyte_Haber_2017,Acox1
Enterocyte_Haber_2017,Dbnl
Enterocyte_Haber_2017,Ndufa11
Enterocyte_Haber_2017,Pon2
Enterocyte_Haber_2017,Lamtor5
Enterocyte_Haber_2017,Tcea3
Enterocyte_Haber_2017,Slc3a2
Enterocyte_Haber_2017,Tmem183a
Enterocyte_Haber_2017,Cwc15
Enterocyte_Haber_2017,Trappc2l
Enterocyte_Haber_2017,Trappc4
Enterocyte_Haber_2017,Rer1
Enterocyte_Haber_2017,Atp6v1g1
Enterocyte_Haber_2017,Pnkd
Enterocyte_Haber_2017,Ccdc124
Enterocyte_Haber_2017,Exoc3l4
Enterocyte_Haber_2017,Dsp
Enterocyte_Haber_2017,Nubp1
Enterocyte_Haber_2017,Dazap2
Enterocyte_Haber_2017,Fdx1
Enterocyte_Haber_2017,Cyp2c68
Enterocyte_Haber_2017,Tm9sf2
Enterocyte_Haber_2017,Shfm1
Enterocyte_Haber_2017,Psmd4
Enterocyte_Haber_2017,Maoa
Enterocyte_Haber_2017,Vapa
Enterocyte_Haber_2017,Hdhd3
Enterocyte_Haber_2017,Bet1
Enterocyte_Haber_2017,Rmdn3
Enterocyte_Haber_2017,Aamp
Enterocyte_Haber_2017,Chmp5
Enterocyte_Haber_2017,Cisd2
Enterocyte_Haber_2017,Gng5
Enterocyte_Haber_2017,Cdkn2b
Enterocyte_Haber_2017,Fam173a
Enterocyte_Haber_2017,Aqp1
Enterocyte_Haber_2017,Etfb
Enterocyte_Haber_2017,Cdh17
Enterocyte_Haber_2017,Pdcd10
Enterocyte_Haber_2017,Fam103a1
Enterocyte_Haber_2017,Tmem238
Enterocyte_Haber_2017,Prdx5
Enterocyte_Haber_2017,Zfyve21
Enterocyte_Haber_2017,Acbd4
Enterocyte_Haber_2017,Supt4a
Enterocyte_Haber_2017,Gss
Enterocyte_Haber_2017,Tagln2
Enterocyte_Haber_2017,Rnf187
Enterocyte_Haber_2017,Myl12a
Enterocyte_Haber_2017,Acy1
Enterocyte_Haber_2017,Nlrp6
Enterocyte_Haber_2017,Ptgr1
Enterocyte_Haber_2017,Tex261
Enterocyte_Haber_2017,Pcbd2
Enterocyte_Haber_2017,Snx3
Enterocyte_Haber_2017,Hadhb
Enterocyte_Haber_2017,Tmc4
Enterocyte_Haber_2017,Atp2a2
Enterocyte_Haber_2017,Tbca
Enterocyte_Haber_2017,Tmbim4
Enterocyte_Haber_2017,Bri3
Enterocyte_Haber_2017,Psmd13
Enterocyte_Haber_2017,Eci3
Enterocyte_Haber_2017,Mt1
Enterocyte_Haber_2017,Trappc1
Enterocyte_Haber_2017,Lsr
Enterocyte_Haber_2017,Bud31
Enterocyte_Haber_2017,Ech1
Enterocyte_Haber_2017,Akr1b7
Enterocyte_Haber_2017,Usmg5
Enterocyte_Haber_2017,Ormdl2
Enterocyte_Haber_2017,Tmem120a
Enterocyte_Haber_2017,Mkks
Enterocyte_Haber_2017,Sgpl1
Enterocyte_Haber_2017,Gna11
Enterocyte_Haber_2017,Ncor1
Enterocyte_Haber_2017,Pdcd5
Enterocyte_Haber_2017,Laptm4a
Enterocyte_Haber_2017,Grb7
Enterocyte_Haber_2017,Ralbp1
Enterocyte_Haber_2017,Ubxn4
Enterocyte_Haber_2017,Dnaja2
Enterocyte_Haber_2017,Cops6
Enterocyte_Haber_2017,Mrps34
Enterocyte_Haber_2017,Son
Enterocyte_Haber_2017,Cdh1
Enterocyte_Haber_2017,2010003K11Rik
Enterocyte_Haber_2017,Ndufa6
Enterocyte_Haber_2017,Ifi27
Enterocyte_Haber_2017,Cox14
Enterocyte_Haber_2017,Fbln1
Enterocyte_Haber_2017,Carkd
Enterocyte_Haber_2017,Tmem37
Enterocyte_Haber_2017,Ctsb
Enterocyte_Haber_2017,Blvrb
Enterocyte_Haber_2017,Psmc1
Enterocyte_Haber_2017,H13
Enterocyte_Haber_2017,Lrrc59
Enterocyte_Haber_2017,Erp44
Enterocyte_Haber_2017,Tmed4
Enterocyte_Haber_2017,Zmat2
Enterocyte_Haber_2017,Mrps18c
Enterocyte_Haber_2017,Sectm1b
Enterocyte_Haber_2017,Tm2d2
Enterocyte_Haber_2017,Ywhab
Enterocyte_Haber_2017,Arf1
Enterocyte_Haber_2017,Sar1b
Enterocyte_Haber_2017,Ppdpf
Enterocyte_Haber_2017,Copb2
Enterocyte_Haber_2017,Cyba
Enterocyte_Haber_2017,Tstd1
Enterocyte_Haber_2017,Gpi1
Enterocyte_Haber_2017,Suds3
Enterocyte_Haber_2017,Cdx2
Enterocyte_Haber_2017,Cd302
Enterocyte_Haber_2017,Ddt
Enterocyte_Haber_2017,Rnh1
Enterocyte_Haber_2017,Rala
Enterocyte_Haber_2017,Fam32a
Enterocyte_Haber_2017,Lgals4
Enterocyte_Haber_2017,Polr2i
Enterocyte_Haber_2017,Dph3
Enterocyte_Haber_2017,Spr
Enterocyte_Haber_2017,As3mt
Enterocyte_Haber_2017,Atp5j2
Enterocyte_Haber_2017,Irf8
Enterocyte_Haber_2017,Igbp1
Enterocyte_Haber_2017,Skp1a
Enterocyte_Haber_2017,Tm4sf20
Enterocyte_Haber_2017,Psmd3
Enterocyte_Haber_2017,Pfdn1
Enterocyte_Haber_2017,Tpm3
Enterocyte_Haber_2017,Mgst2
Enterocyte_Haber_2017,Smim24
Enterocyte_Haber_2017,Sepw1
Enterocyte_Haber_2017,Surf4
Enterocyte_Haber_2017,Lman2
Enterocyte_Haber_2017,Decr1
Enterocyte_Haber_2017,Clptm1l
Enterocyte_Haber_2017,Atp5e
Enterocyte_Haber_2017,Arpp19
Enterocyte_Haber_2017,Coro2a
Enterocyte_Haber_2017,Pdlim1
Enterocyte_Haber_2017,Ndufa13
Enterocyte_Haber_2017,Hsd17b4
Enterocyte_Haber_2017,Eif4h
Enterocyte_Haber_2017,2010107E04Rik
Enterocyte_Haber_2017,Ndufb7
Enterocyte_Haber_2017,Eif4e2
Enterocyte_Haber_2017,Atp1b1
Enterocyte_Haber_2017,Bsg
Enterocyte_Haber_2017,Smpdl3a
Enterocyte_Haber_2017,Nudt14
Enterocyte_Haber_2017,Reg3b
Enterocyte_Haber_2017,Cox4i1
Enterocyte_Haber_2017,Ubxn1
Enterocyte_Haber_2017,Kdelr1
Enterocyte_Haber_2017,Cat
Enterocyte_Haber_2017,Ociad1
Enterocyte_Haber_2017,Espn
Enterocyte_Haber_2017,1810043H04Rik
Enterocyte_Haber_2017,Dnajc3
Enterocyte_Haber_2017,Rnpep
Enterocyte_Haber_2017,Atraid
Enterocyte_Haber_2017,Slc35c2
Enterocyte_Haber_2017,Psme1
Enterocyte_Haber_2017,Qdpr
Enterocyte_Haber_2017,Cisd1
Enterocyte_Haber_2017,Smlr1
Enterocyte_Haber_2017,Fbp2
Enterocyte_Haber_2017,Arf5
Enterocyte_Haber_2017,Sec13
Enterocyte_Haber_2017,Alad
Enterocyte_Haber_2017,Ptp4a2
Enterocyte_Haber_2017,Prdx1
Enterocyte_Haber_2017,Anxa4
Enterocyte_Haber_2017,Mrpl43
Enterocyte_Haber_2017,Ddb1
Enterocyte_Haber_2017,Slc25a39
Enterocyte_Haber_2017,Arl1
Enterocyte_Haber_2017,Eif4g1
Enterocyte_Haber_2017,D8Ertd738e
Enterocyte_Haber_2017,1500011K16Rik
Enterocyte_Haber_2017,Smagp
Enterocyte_Haber_2017,Atp5k
Enterocyte_Haber_2017,Atp1a1
Enterocyte_Haber_2017,Ift20
Enterocyte_Haber_2017,Apol10a
Enterocyte_Haber_2017,Slc43a2
Enterocyte_Haber_2017,Dctn3
Enterocyte_Haber_2017,Rnaset2a
Enterocyte_Haber_2017,Mrpl15
Enterocyte_Haber_2017,Dnajc19
Enterocyte_Haber_2017,Tpi1
Enterocyte_Haber_2017,Grcc10
Enterocyte_Haber_2017,Fam234a
Enterocyte_Haber_2017,Casp6
Enterocyte_Haber_2017,Chchd10
Enterocyte_Haber_2017,Ccl25
Enterocyte_Haber_2017,Ldha
Enterocyte_Haber_2017,NCBP2-AS2
Enterocyte_Haber_2017,Car4
Enterocyte_Haber_2017,Ndufb10
Enterocyte_Haber_2017,Gpx1
Enterocyte_Haber_2017,Aadac
Enterocyte_Haber_2017,Zfyve21
Enterocyte_Haber_2017,Uqcrfs1
Enterocyte_Haber_2017,Sdhd
Enterocyte_Haber_2017,Tmem205
Enterocyte_Haber_2017,Sod2
Enterocyte_Haber_2017,Ndufb5
Enterocyte_Haber_2017,Mpc2
Enterocyte_Haber_2017,Pccb
Enterocyte_Haber_2017,Prpsap1
Enterocyte_Haber_2017,Cox5a
Enterocyte_Haber_2017,Sdhb
Enterocyte_Haber_2017,Mtch2
Enterocyte_Haber_2017,Sdhc
Enterocyte_Haber_2017,Ndufv3
Enterocyte_Haber_2017,Chchd2
Enterocyte_Haber_2017,Akr7a5
Enterocyte_Haber_2017,Etfb
Enterocyte_Haber_2017,Atp5f1
Enterocyte_Haber_2017,Ak2
Enterocyte_Haber_2017,Cdh17
Enterocyte_Haber_2017,Ppa1
Enterocyte_Haber_2017,Timm8b
Enterocyte_Haber_2017,Elovl6
Enterocyte_Haber_2017,Cyc1
Enterocyte_Haber_2017,Nfe2l2
Enterocyte_Haber_2017,Pkm
Enterocyte_Haber_2017,2410015M20Rik
Enterocyte_Haber_2017,Mlxipl
Enterocyte_Haber_2017,Atp5c1
Enterocyte_Haber_2017,Ndufb8
Enterocyte_Haber_2017,Myeov2
Enterocyte_Haber_2017,Uqcrq
Enterocyte_Haber_2017,Ndufs7
Enterocyte_Haber_2017,Ndufv2
Enterocyte_Haber_2017,Suclg1
Enterocyte_Haber_2017,Ms4a18
Enterocyte_Haber_2017,Atp5h
Enterocyte_Haber_2017,Eci1
Enterocyte_Haber_2017,Atp5d
Enterocyte_Haber_2017,Timm17a
Enterocyte_Haber_2017,Ndufs3
Enterocyte_Haber_2017,Mrpl34
Enterocyte_Haber_2017,Mylk
Enterocyte_Haber_2017,Atp5g1
Enterocyte_Haber_2017,Aldh18a1
Enterocyte_Haber_2017,Ndufv1
Enterocyte_Haber_2017,Ccdc107
Enterocyte_Haber_2017,Car9
Enterocyte_Haber_2017,Ahcyl2
Enterocyte_Haber_2017,1110008F13Rik
Enterocyte_Haber_2017,Ndufb9
Enterocyte_Haber_2017,Minos1
Enterocyte_Haber_2017,Uqcrc1
Enterocyte_Haber_2017,Hdhd3
Enterocyte_Haber_2017,Atp6v0e
Enterocyte_Haber_2017,Lypd8
Enterocyte_Haber_2017,Ndufc2
Enterocyte_Haber_2017,Prdx6
Enterocyte_Haber_2017,Fastk
Enterocyte_Haber_2017,Atp5a1
Enterocyte_Haber_2017,Cisd1
Enterocyte_Haber_2017,Endog
Enterocyte_Haber_2017,Uqcr10
Enterocyte_Haber_2017,Atp5j
Enterocyte_Haber_2017,Ndufa4
Enterocyte_Haber_2017,Idh3b
Enterocyte_Haber_2017,Tob1
Enterocyte_Haber_2017,Atp5g3
Enterocyte_Haber_2017,Spr
Enterocyte_Haber_2017,Cox6b1
Enterocyte_Haber_2017,Cox19
Enterocyte_Haber_2017,Ndufb6
Enterocyte_Haber_2017,Cldnd1
Enterocyte_Haber_2017,Cldn15
Enterocyte_Haber_2017,Ndufab1
Enterocyte_Haber_2017,Gna11
Enterocyte_Haber_2017,Ndufa10
Enterocyte_Haber_2017,Mkks
Enterocyte_Haber_2017,Ndrg3
Enterocyte_Haber_2017,Uqcrh
Enterocyte_Haber_2017,Ndufs6
Enterocyte_Haber_2017,Acot13
Enterocyte_Haber_2017,Glo1
Enterocyte_Haber_2017,Ctsh
Enterocyte_Haber_2017,Peli1
Enterocyte_Haber_2017,Cox5b
Enterocyte_Haber_2017,Grhpr
Enterocyte_Haber_2017,Gstp1
Enterocyte_Haber_2017,Ndufb11
Enterocyte_Haber_2017,As3mt
Enterocyte_Haber_2017,Alas1
Enterocyte_Haber_2017,Vdac2
Enterocyte_Haber_2017,Atp5o
Enterocyte_Haber_2017,Pcsk5
Enterocyte_Haber_2017,Uqcr11
Enterocyte_Haber_2017,Etfa
Enterocyte_Haber_2017,Nlrp6
Enterocyte_Haber_2017,Mgst1
Enterocyte_Haber_2017,Blvrb
Enterocyte_Haber_2017,Bpnt1
Enterocyte_Haber_2017,Smim20
Enterocyte_Haber_2017,Ifi30
Enterocyte_Haber_2017,2310061I04Rik
Enterocyte_Haber_2017,Bola3
Enterocyte_Haber_2017,Pex19
Enterocyte_Haber_2017,Mrps21
Enterocyte_Haber_2017,Timm13
Enterocyte_Haber_2017,Bsg
Enterocyte_Haber_2017,Dhrs11
Enterocyte_Haber_2017,Dera
Enterocyte_Haber_2017,Ndufb2
Enterocyte_Haber_2017,Vti1b
Enterocyte_Haber_2017,Ubfd1
Enterocyte_Haber_2017,Plin2
Enterocyte_Haber_2017,Ctsz
Enterocyte_Haber_2017,Gpr89
Enterocyte_Haber_2017,Pyurf
Enterocyte_Haber_2017,Scrn2
Enterocyte_Haber_2017,Lta4h
Enterocyte_Haber_2017,Akr1c19
Enterocyte_Haber_2017,Ndufs8
Enterocyte_Haber_2017,Ndufa8
Enterocyte_Haber_2017,Cox8a
Enterocyte_Haber_2017,Mcfd2
Enterocyte_Haber_2017,Chpt1
Enterocyte_Haber_2017,Fcgrt
Enterocyte_Haber_2017,Sepw1
Enterocyte_Haber_2017,Ndufa13
Enterocyte_Haber_2017,Acadvl
Enterocyte_Haber_2017,Slc22a1
Enterocyte_Haber_2017,Zfand6
Enterocyte_Haber_2017,Cebpzos
Enterocyte_Haber_2017,Ndufa12
Enterocyte_Haber_2017,Churc1
Enterocyte_Haber_2017,Cebpb
Enterocyte_Haber_2017,Ndufs4
Enterocyte_Haber_2017,Higd2a
Enterocyte_Haber_2017,Mrpl43
Enterocyte_Haber_2017,Ndufc1
Enterocyte_Haber_2017,Nqo1
Enterocyte_Haber_2017,Mgat4a
Enterocyte_Haber_2017,Slc39a5
Enterocyte_Haber_2017,Stx8
Enterocyte_Haber_2017,Lrrc59
Enterocyte_Haber_2017,Lppos
Enterocyte_Haber_2017,Comtd1
Enterocyte_Haber_2017,Tm4sf20
Enterocyte_Haber_2017,Gsto1
Enterocyte_Haber_2017,Cpt2
Enterocyte_Haber_2017,Bri3bp
Enterocyte_Haber_2017,Dhrs7
Enterocyte_Haber_2017,Hadhb
Enterocyte_Haber_2017,Mpdu1
Enterocyte_Haber_2017,Trappc4
Enterocyte_Haber_2017,Ncln
Enterocyte_Haber_2017,Sdha
Enterocyte_Haber_2017,Iah1
Enterocyte_Haber_2017,Sec13
Enterocyte_Haber_2017,Aldoa
Enterocyte_Haber_2017,Alkbh7
Enterocyte_Haber_2017,Rer1
Enterocyte_Haber_2017,Chchd3
Enterocyte_Haber_2017,Uqcrc2
Enterocyte_Haber_2017,Rnpep
Enterocyte_Haber_2017,Mrpl48
Enterocyte_Haber_2017,Pycard
Enterocyte_Haber_2017,Deb1
Enterocyte_Haber_2017,Hint2
Enterocyte_Haber_2017,Sgta
Enterocyte_Haber_2017,Derl1
Enterocyte_Haber_2017,Ces1f
Enterocyte_Haber_2017,Ccs
Enterocyte_Haber_2017,Svip
Enterocyte_Haber_2017,Ppdpf
Enterocyte_Haber_2017,Igsf5
Enterocyte_Haber_2017,Srek1ip1
Enterocyte_Haber_2017,Fdx1
Enterocyte_Haber_2017,Chmp6
Enterocyte_Haber_2017,Slc26a3
Enterocyte_Haber_2017,Idh1
Enterocyte_Haber_2017,Cox14
Enterocyte_Haber_2017,Thap4
Enterocyte_Haber_2017,Fam101b
Enterocyte_Haber_2017,Sema4g
Enterocyte_Haber_2017,Nfu1
Enterocyte_Haber_2017,Mrpl20
Enterocyte_Haber_2017,Dusp12
Enterocyte_Haber_2017,Aco2
Enterocyte_Haber_2017,Ndufb7
Enterocyte_Haber_2017,Ndufs2
Enterocyte_Haber_2017,Cds1
Enterocyte_Haber_2017,Tbca
Enterocyte_Haber_2017,Pef1
Enterocyte_Haber_2017,Mrpl27
Enterocyte_Haber_2017,Tmem14c
Enterocyte_Haber_2017,Mrpl15
Enterocyte_Haber_2017,Pgd
Enterocyte_Haber_2017,Gapdh
Enterocyte_Haber_2017,Ppa2
Enterocyte_Haber_2017,Timm22
Enterocyte_Haber_2017,Txndc15
Enterocyte_Haber_2017,Dlat
Enterocyte_Haber_2017,Cox4i1
Enterocyte_Haber_2017,Uqcrb
Enterocyte_Haber_2017,Atp5b
Enterocyte_Haber_2017,Map2k2
Enterocyte_Haber_2017,Nqo2
Enterocyte_Haber_2017,Casp1
Enterocyte_Haber_2017,Ndufa9
Enterocyte_Haber_2017,Rbm47
Enterocyte_Haber_2017,Coa3
Enterocyte_Haber_2017,Mvb12a
Enterocyte_Haber_2017,Slc35g1
Enterocyte_Haber_2017,Fahd1
Enterocyte_Haber_2017,Kxd1
Enterocyte_Haber_2017,Apoa1bp
Enterocyte_Haber_2017,Rbks
Enterocyte_Haber_2017,Mrpl30
Enterocyte_Haber_2017,Ppap2c
Enterocyte_Haber_2017,Lcmt1
Enterocyte_Haber_2017,Ltbr
Enterocyte_Haber_2017,Mlx
Enterocyte_Haber_2017,2300009A05Rik
Enterocyte_Haber_2017,Cisd3
Enterocyte_Haber_2017,Selenbp1
Enterocyte_Haber_2017,Magt1
Enterocyte_Haber_2017,Vkorc1
Enterocyte_Haber_2017,Plgrkt
Enterocyte_Haber_2017,Etfdh
Enterocyte_Haber_2017,Coa7
Enterocyte_Haber_2017,Slc35b1
Enterocyte_Haber_2017,Psme2
Enterocyte_Haber_2017,Tmem147
Enterocyte_Haber_2017,Bak1
Enterocyte_Haber_2017,Nagk
Enterocyte_Haber_2017,Hadha
Enterocyte_Haber_2017,Ctnnbip1
Enterocyte_Haber_2017,Preb
Enterocyte_Haber_2017,Acp6
Enterocyte_Haber_2017,Acp5
Enterocyte_Haber_2017,Sephs2
Enterocyte_Haber_2017,Pomp
Enterocyte_Haber_2017,Snf8
Enterocyte_Haber_2017,Ecsit
Enterocyte_Haber_2017,Map2k3
Enterocyte_Haber_2017,Ucp2
Enterocyte_Haber_2017,Nomo1
Enterocyte_Haber_2017,Hras
Enterocyte_Haber_2017,Cox7b
Enterocyte_Haber_2017,Mrpl4
Enterocyte_Haber_2017,Htatip2
Enterocyte_Haber_2017,Tmem126a
Enterocyte_Haber_2017,Yif1a
Enterocyte_Haber_2017,Ugt2b34
Enterocyte_Haber_2017,Arf1
Enterocyte_Haber_2017,Mrpl55
Enterocyte_Haber_2017,Ap2s1
Enterocyte_Haber_2017,Mal2
Enterocyte_Haber_2017,Commd6
Enterocyte_Haber_2017,Dohh
Enterocyte_Haber_2017,Txnip
Enterocyte_Haber_2017,1700027J19Rik
Enterocyte_Haber_2017,Becn1
Enterocyte_Haber_2017,Tex261
Enterocyte_Haber_2017,Pdcd6ip
Enterocyte_Haber_2017,Slc25a11
Enterocyte_Haber_2017,Mtfp1
Enterocyte_Haber_2017,Cycs
Enterocyte_Haber_2017,Larp1b
Enterocyte_Haber_2017,Trim31
Enterocyte_Haber_2017,Vipr1
Enterocyte_Haber_2017,Plcb3
Enterocyte_Haber_2017,Lypla1
Enterocyte_Haber_2017,Dld
Enterocyte_Haber_2017,Urah
Enterocyte_Haber_2017,Dnajc30
Enterocyte_Haber_2017,Coq9
Enterocyte_Haber_2017,Mpnd
Enterocyte_Haber_2017,Cox6a1
Enterocyte_Haber_2017,Acot8
Enterocyte_Haber_2017,Mrpl35
Enterocyte_Haber_2017,Casz1
Enterocyte_Haber_2017,Nr3c1
Enterocyte_Haber_2017,Prdx1
Enterocyte_Haber_2017,Arg2
Enterocyte_Haber_2017,Ergic2
Enterocyte_Haber_2017,Eif6
Enterocyte_Haber_2017,Ppard
Enterocyte_Haber_2017,Ptges2
Enterocyte_Haber_2017,Iscu
Enterocyte_Haber_2017,Eif4e2
Enterocyte_Haber_2017,1110001J03Rik
Enterocyte_Haber_2017,Rtfdc1
Enterocyte_Haber_2017,Oat
Enterocyte_Haber_2017,Ube2j2
Enterocyte_Haber_2017,Rab17
Enterocyte_Haber_2017,Vrk3
Enterocyte_Haber_2017,Cgn
Enterocyte_Haber_2017,Irf1
Enterocyte_Haber_2017,Gna13
Enterocyte_Haber_2017,Clint1
Enterocyte_Haber_2017,Mrpl22
Enterocyte_Haber_2017,Hmgcl
Enterocyte_Haber_2017,Metrnl
Enterocyte_Haber_2017,Slc6a6
Enterocyte_Haber_2017,Pdcl3
Enterocyte_Haber_2017,Baiap2l2
Enterocyte_Haber_2017,Sra1
Enterocyte_Haber_2017,Sbds
Enterocyte_Haber_2017,Cdh1
Enterocyte_Haber_2017,Cox7a2
Enterocyte_Haber_2017,Ndufb4
Enterocyte_Haber_2017,Letm1
Enterocyte_Haber_2017,Rnaset2a
Enterocyte_Haber_2017,Pex7
Enterocyte_Haber_2017,Ndfip2
Enterocyte_Haber_2017,Vapb
Enterocyte_Haber_2017,Emc2
